Tiempo en Meses desde el Ultimo Mantenimiento,Horas de Uso Totales,Ciclos de Encendido/Apagado,Condiciones Ambientales - Optimo,Condiciones Ambientales - Aceptable,Condiciones Ambientales - Critico,Tipo de Aplicaciones - Bajo Uso,Tipo de Aplicaciones - Mediano Uso,Tipo de Aplicaciones - Alto Uso,Refrigeracion Adicional,Carga de Trabajo Promedio (%),Proximo Mantenimiento en Meses
11.0,3739.0,640.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,59.0,2.0
1.0,3622.0,661.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,62.0,6.0
3.0,4312.0,887.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,68.0,1.0
2.0,2181.0,886.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,28.0,1.0
3.0,3888.0,835.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,69.0,1.0
6.0,3509.0,385.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,42.0,7.0
5.0,5991.0,408.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,81.0,1.0
1.0,2554.0,527.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,25.0,7.0
6.0,2947.0,844.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,86.0,1.0
2.0,2744.0,646.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,73.0,1.0
8.0,3091.0,417.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,35.0,1.0
5.0,3388.0,795.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,74.0,4.0
8.0,3381.0,702.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,87.0,1.0
8.746910930885578,2651.369001907948,833.6405059159607,0.0,0.9945029960843066,0.0,0.0,0.0,0.9019674691624469,1.027667064267535,34.50877742624567,1.017448713107714
10.0,4919.0,628.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,3.0
2.0,2027.0,779.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,27.0,2.0
7.0,5914.0,735.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,56.0,4.0
7.0,3356.0,845.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,43.0,1.0
1.0,4933.0,382.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,4.0
4.072270065672291,2719.924818338752,685.0171529208401,0.0,0.9221568061095526,0.0,0.9764655874873173,0.0,0.0,1.0045313926257382,23.72295919065787,3.125026629842095
3.0,3995.0,524.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,92.0,2.0
6.0,5037.0,697.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,50.0,5.0
8.0,5770.0,761.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,30.0,1.0
5.0,5014.0,543.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,37.0,6.0
4.0,4435.0,390.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,49.0,1.0
7.0,4011.0,881.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,43.0,1.0
2.0,5013.0,361.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,73.0,1.0
3.0,4873.0,894.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,20.0,5.0
9.883996504592739,2775.9856149258526,552.1090084123892,0.0,0.989006346135266,0.0,1.0882204014256303,0.0,0.0,0.0,81.45340390967905,1.0581635324427396
12.0,3144.0,681.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,94.0,3.0
9.0,5022.0,689.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,81.0,1.0
8.0,2245.0,638.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,35.0,3.0
6.0,2891.0,562.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,64.0,6.0
9.0,3113.0,757.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,53.0,1.0
3.0,2253.0,402.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,78.0,5.0
1.0,3891.0,440.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,91.0,6.0
9.0,4009.0,609.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,75.0,2.0
3.0,5185.0,797.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,68.0,1.0
7.0,2122.0,757.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,49.0,2.0
10.0,4278.0,710.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,81.0,1.0
2.113434854803004,5993.396681081725,696.991473260418,0.9568666332923067,0.0,0.0,0.0,0.0,0.9102200255282638,0.0,24.289594997725853,2.848619958957524
6.0,2750.0,401.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,92.0,1.0
9.0,4275.0,408.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,74.0,4.0
7.365686895073162,4306.472872135078,598.5099900606131,0.0,0.9223719153495815,0.0,0.0,0.9690046703720152,0.0,0.9991496538293059,29.273193761764976,2.1839887286831527
7.2198543201931775,3187.985370887845,606.7875061290796,1.0951391644915456,0.0,0.0,0.0,0.9857475034063646,0.0,1.0613266856949224,51.875346472734364,4.650997526844488
11.0,2521.0,875.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,52.0,1.0
2.0,2819.0,848.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,88.0,4.0
9.0,3196.0,762.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,93.0,3.0
10.0,2477.0,442.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,40.0,5.0
8.0,3249.0,656.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,41.0,1.0
2.12837549815125,5909.651883709737,588.4838453623123,0.0,0.0,1.0611581448236138,0.0,0.0,1.0771216918873487,0.9662117038097252,34.63722595146681,1.0952107545812901
6.0,4413.0,682.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,34.0,1.0
12.0,2051.0,654.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,26.0,1.0
6.0,4858.0,682.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,59.0,1.0
11.0,3268.0,583.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,36.0,2.0
5.471335249258374,5357.751335859178,516.4053219345948,0.0,0.0,1.006067225435778,0.0,0.9486626442030148,0.0,0.0,39.500235948910046,1.082429432597212
1.0,3195.0,398.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,92.0,5.0
1.0,3002.0,425.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,77.0,1.0
1.892186734930821,3297.817313137527,528.2333504630749,0.9649212725951077,0.0,0.0,0.0,1.006174084069914,0.0,0.0,43.39360013001892,6.590343802931409
8.238454769642695,4114.792353534696,454.4244203104295,0.0,1.0878398722846319,0.0,0.0,0.9178979531381042,0.0,1.0059669248895635,26.669964700897616,2.190332898525258
9.0,4263.0,807.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,84.0,1.0
8.0,4966.0,430.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,65.0,1.0
1.0,5980.0,602.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,1.0
5.0,3516.0,770.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,59.0,6.0
11.0,2510.0,516.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,29.0,1.0
5.0,4615.0,537.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,63.0,5.0
5.0,4022.0,731.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,80.0,1.0
7.467506698545796,4706.2453321131115,855.7610913525912,0.0,0.0,0.9883216938808069,0.0,0.933935156079157,0.0,0.0,78.28407505064276,0.9972069318084589
2.0,5311.0,839.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,95.0,3.0
6.0,4093.0,593.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,90.0,1.0
11.0,4957.0,561.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,70.0,1.0
5.0,2007.0,835.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,46.0,3.0
8.0,4484.0,598.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,77.0,1.0
12.0,5881.0,576.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,38.0,4.0
3.0,3732.0,743.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,94.0,2.0
12.0,4509.0,665.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,67.0,3.0
9.0,3936.0,420.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,47.0,1.0
0.9931111820626066,5392.100788707856,371.8991808697362,0.0,0.0,1.0741675513429454,0.0,1.0323928769021535,0.0,1.0567713046157887,26.659468152495364,0.9572176687724074
12.0,4242.0,797.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,37.0,1.0
10.0,2919.0,808.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,83.0,1.0
5.0,5821.0,530.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,86.0,5.0
5.0,3421.0,748.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,43.0,4.0
1.0,2795.0,466.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,47.0,6.0
5.0,4958.0,700.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,43.0,4.0
9.0,3262.0,737.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,23.0,5.0
4.0,5183.0,886.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,93.0,1.0
7.0,5851.0,856.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,76.0,1.0
4.0,3802.0,388.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,53.0,2.0
10.0,2206.0,730.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,28.0,2.0
11.0,4781.0,522.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,83.0,1.0
10.0,4899.0,761.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,34.0,1.0
10.0,3395.0,810.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0,1.0
5.127923523756569,3722.3868272156906,838.6085334631638,0.9437140562077149,0.0,0.0,0.0,0.9053151279384887,0.0,0.0,70.80692635990775,5.389098242310182
5.0,3845.0,535.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,61.0,6.0
6.0,2605.0,387.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,66.0,4.0
8.0,2936.0,491.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,39.0,5.0
5.0,2490.0,546.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,94.0,3.0
11.0,2995.0,895.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,72.0,1.0
6.0860880550007534,4282.02637222043,356.81823542615507,0.0,0.9773458644705356,0.0,1.0364407738765453,0.0,0.0,1.0849044326998076,65.38711420295209,2.95673463964107
5.0,3415.0,426.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,25.0,2.0
6.0,2875.0,673.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,48.0,1.0
6.0,2593.0,440.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,86.0,1.0
2.9145779693570932,4773.558270933709,502.26446239009636,1.0491899475610262,0.0,0.0,0.0,0.0,1.0760350137325319,1.0957105111729226,83.26717775726276,4.079238442275642
0.9426896386824292,3127.879921290113,640.6435890841481,0.0,0.0,1.0914425123995788,0.0,1.096995080451869,0.0,0.9428054668582591,27.29131467721909,2.0122798866379825
12.0,4838.0,476.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,66.0,4.0
3.0,4280.0,785.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,75.0,1.0
3.0,2971.0,769.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,95.0,2.0
7.0,2703.0,565.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,24.0,2.0
1.0,2621.0,522.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,85.0,6.0
11.0,5895.0,863.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,41.0,1.0
1.0,2163.0,681.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,36.0,5.0
8.0,2365.0,900.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,70.0,1.0
12.0,5977.0,533.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,82.0,1.0
6.0,4059.0,366.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,86.0,4.0
12.0,4652.0,462.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,26.0,1.0
5.8810991784528746,2825.988193006823,759.7840480999703,0.0,1.0446416781241892,0.0,0.0,1.0906221837506087,0.0,0.0,27.268616118771337,1.963643112612384
9.01932886070199,2492.3940791551904,522.5086593086323,0.0,1.0452497998057735,0.0,0.0,0.9828429096439739,0.0,0.9143030501227557,29.409892461673692,2.8289631572846767
10.0,5199.0,633.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,65.0,4.0
9.0,4059.0,479.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,90.0,1.0
9.0,3034.0,622.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,40.0,2.0
1.0,4507.0,865.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,62.0,2.0
7.0,5098.0,492.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,88.0,4.0
8.0,4596.0,493.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,61.0,1.0
3.0,2879.0,612.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,61.0,1.0
2.117607545402636,2878.7987673966895,706.9848204537905,0.0,1.0329253828692424,0.0,0.0,0.0,0.9480410656128342,0.0,59.430704254173826,1.0025254139644753
10.0,2988.0,756.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,68.0,4.0
7.680452535918965,2682.327992848732,715.5257886732951,0.0,0.0,1.023901605139431,1.0248999542793407,0.0,0.0,0.0,28.049801795884864,0.976722772152818
1.0939422558822782,5175.629381880008,387.9058047008571,0.0,0.0,1.028091917131569,0.0,0.0,1.028476319999421,1.0643155033822738,81.45937015792845,1.035832195954295
5.0,3024.0,656.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,57.0,6.0
1.0,5277.0,575.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,43.0,3.0
13.114699818821768,4253.551494715021,828.2036197546423,0.9111899992831944,0.0,0.0,0.9523929554042172,0.0,0.0,0.0,44.34205344824122,2.9251275090217668
7.0,2661.0,772.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,34.0,1.0
4.236838608256483,2378.687802732951,854.7229526437551,1.0296518748602987,0.0,0.0,0.0,0.0,0.9930214176754764,0.9780668329815377,83.85538503798038,4.208714987511869
8.0,2326.0,614.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,23.0,4.0
12.0,3075.0,468.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,83.0,1.0
4.0,2218.0,741.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,94.0,5.0
6.0,2687.0,766.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,79.0,1.0
2.0,3199.0,479.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,94.0,6.0
7.0,3289.0,530.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,58.0,1.0
12.0,5621.0,374.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,77.0,1.0
8.0,2214.0,810.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,56.0,5.0
10.0,2034.0,572.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,29.0,1.0
9.0,5726.0,450.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,31.0,1.0
10.0,3825.0,781.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,85.0,3.0
5.0,3628.0,452.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,31.0,3.0
4.811112249605755,4612.450935246591,879.9825559270779,1.0152551428929828,0.0,0.0,1.0237617614511298,0.0,0.0,1.0462780510297065,74.28163762870966,3.9695993059455628
4.0,2342.0,790.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,31.0,3.0
11.0,5655.0,477.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,85.0,1.0
6.0,3536.0,487.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,77.0,5.0
2.8380937389543033,5506.546250764657,417.35363436529883,1.0648306027798142,0.0,0.0,0.0,1.0625592701395832,0.0,0.0,51.50215180719876,4.633209716281296
9.111068335329161,2771.4233073626024,538.4193220400026,0.0,0.0,1.026330359364963,0.0,0.0,1.0682406065142795,0.947275578539258,46.76255184641522,0.9435427764281613
10.0,3781.0,492.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,64.0,2.0
4.0,4955.0,721.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,83.0,3.0
12.40774487254359,3562.2230572514854,549.3443983456275,1.066268613168534,0.0,0.0,0.9590700040838611,0.0,0.0,1.0182205811603615,51.104287434955026,5.409278766711891
7.0,5906.0,548.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,65.0,1.0
3.0,2511.0,420.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,91.0,5.0
6.0,5830.0,790.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,85.0,1.0
2.0,4743.0,773.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,69.0,2.0
5.0,2667.0,864.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,54.0,6.0
2.0,5472.0,499.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,36.0,1.0
7.0,4912.0,879.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,76.0,1.0
11.0,3616.0,796.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,69.0,2.0
10.0,3003.0,462.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,92.0,1.0
6.0,4428.0,653.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,76.0,1.0
9.0,2708.0,874.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,31.0,1.0
7.0,5541.0,497.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,3.0
5.0,3177.0,360.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,89.0,1.0
10.0,3046.0,571.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,36.0,1.0
11.0,2650.0,804.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,32.0,1.0
5.0,2169.0,886.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,53.0,5.0
6.972511422059013,4234.763020319326,805.749046439433,0.0,0.9350439191481832,0.0,0.0,0.0,1.0694171945284805,0.0,91.75578481648978,1.0663507763136588
9.0,3612.0,367.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,55.0,2.0
12.0,2429.0,454.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,44.0,2.0
2.0,2656.0,770.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,70.0,1.0
6.0,5150.0,456.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,90.0,2.0
1.8317800548229637,3511.761250182083,577.5308800162694,0.0,0.0,1.0010014020042195,0.0,1.0062702855097276,0.0,0.9971068653291386,76.1241263311937,0.9957213273780079
7.0,3281.0,435.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,59.0,5.0
9.0,5372.0,769.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,50.0,4.0
3.0,5787.0,423.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,57.0,1.0
5.0,5538.0,527.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,44.0,1.0
12.0,3418.0,822.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,22.0,1.0
12.226710184291731,5975.7720697152035,674.7807428671719,0.0,0.0,1.0211451293020501,1.0882110443067226,0.0,0.0,0.0,97.9055799572833,1.061568489221978
4.0,5601.0,414.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,94.0,1.0
6.0,5178.0,605.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,85.0,4.0
4.297207400953931,5536.800070213283,467.0389502540872,0.0,0.0,0.9585372348804772,0.9986036843194573,0.0,0.0,0.0,40.64973381977616,0.9524269446143008
2.0,3857.0,727.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,33.0,1.0
5.0,4219.0,643.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,38.0,1.0
2.0,4443.0,680.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,51.0,4.0
3.0,3216.0,473.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,31.0,7.0
4.0,5175.0,876.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,93.0,4.0
2.0,2376.0,422.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,50.0,2.0
3.0,2746.0,582.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,31.0,6.0
3.0,4029.0,499.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,20.0,1.0
4.0,3361.0,785.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,61.0,6.0
5.0,5351.0,424.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,30.0,2.0
4.0,5295.0,644.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,82.0,1.0
6.0,5427.0,846.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,37.0,1.0
2.0,3174.0,503.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,64.0,7.0
1.0,5657.0,861.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,56.0,1.0
7.0,3484.0,573.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,46.0,1.0
8.0,2912.0,374.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,55.0,6.0
4.0,2038.0,888.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,26.0,1.0
11.0,5232.0,662.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,3.0
1.0,5542.0,676.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,81.0,1.0
7.0,4962.0,589.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,45.0,1.0
4.0,4868.0,681.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,47.0,1.0
2.0,3395.0,539.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,85.0,2.0
12.0,2864.0,701.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,30.0,2.0
4.0,5650.0,889.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,38.0,1.0
4.0,2504.0,659.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,69.0,1.0
9.0,4967.0,896.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,82.0,3.0
1.0018191314740261,2959.3470573629015,530.4133616092059,0.0,0.9491043919091493,0.0,1.0394351197633587,0.0,0.0,1.0982310119645997,64.48530280762373,4.257810006907613
2.0,4025.0,713.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,62.0,4.0
6.0,3537.0,678.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,72.0,2.0
9.0,5252.0,539.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,38.0,1.0
4.0,4769.0,800.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,66.0,2.0
6.0,3745.0,812.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,42.0,2.0
0.945350761977748,3245.964915778524,650.6504432426843,0.0,0.0,0.9001534391199206,0.0,1.0884641876125487,0.0,0.0,37.88521634554776,1.0437892384676883
5.265445295220821,5434.077852203609,340.16072038271136,0.0,0.9535120052544874,0.0,0.0,0.0,0.9637544027826559,0.0,69.21543696553869,0.93520927444116
6.936583516526477,4435.338918900471,529.7789672177543,0.950621041233013,0.0,0.0,0.0,0.0,1.07484002344955,0.0,41.90656248414923,2.869024939976641
2.911642717144127,5937.057544774121,451.8276041255099,0.9667973499308632,0.0,0.0,0.0,0.0,0.9764881418901772,0.0,47.84119627914906,3.7759074689764702
12.0,4373.0,693.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,30.0,1.0
12.0,5958.0,377.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,38.0,1.0
2.0,3293.0,832.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,71.0,4.0
12.084273403002243,4177.908773956244,392.46116813091294,1.0164552005421277,0.0,0.0,0.0,1.0399831849112584,0.0,0.0,22.619932127679526,4.022629253813702
5.0,5714.0,610.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,67.0,1.0
2.0,2915.0,691.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,60.0,4.0
1.0,3712.0,720.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,22.0,1.0
2.0,4714.0,892.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,80.0,3.0
11.0,4331.0,846.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,92.0,3.0
2.0,2585.0,422.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,94.0,1.0
12.0,3630.0,576.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,20.0,1.0
2.0,5225.0,494.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,65.0,1.0
12.101720512099561,5189.1000348283615,649.9940678070939,0.0,0.9845630213498047,0.0,0.0,0.0,0.9387961732985878,0.0,48.11718416151073,1.056847624118592
11.0,5482.0,781.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,67.0,3.0
3.051859647053069,2491.8927915384497,735.3477061367074,0.0,1.0055926895777845,0.0,0.925361768453451,0.0,0.0,0.0,51.53757005066498,1.872046778824643
1.0,5800.0,678.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,90.0,1.0
11.0,3689.0,773.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,23.0,1.0
6.0,4301.0,795.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,60.0,1.0
2.0,5720.0,642.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,95.0,3.0
2.0,2118.0,779.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,82.0,1.0
8.0,2222.0,700.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,91.0,2.0
6.0,5266.0,431.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,5.0
2.0,5276.0,797.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,72.0,1.0
1.0198344254539917,5213.067794509186,677.1376660659412,0.0,0.0,1.054330218174172,0.0,1.0678750135414505,0.0,0.0,49.551994403279735,1.02495526338568
8.0,5135.0,593.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,55.0,1.0
10.0,5443.0,414.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,37.0,1.0
2.0,5495.0,716.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,77.0,1.0
7.0,5983.0,498.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,88.0,2.0
6.0,3317.0,402.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,94.0,6.0
5.0,5848.0,655.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,94.0,1.0
9.0,4521.0,583.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,38.0,3.0
6.0,3062.0,576.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,87.0,1.0
12.0,2382.0,612.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,26.0,2.0
4.677311303025635,5883.849662581228,699.5103083715952,0.0,0.0,0.9514827441996518,1.0747436195532203,0.0,0.0,0.0,54.26353854895852,0.932203207407417
